time,inter_arrival,pkt_size,ttl
0.485792,9.900000000001574e-05,206,126
0.485793,9.999999999732445e-07,60,126
0.485881,8.80000000000325e-05,60,126
0.486033,0.00015199999999998548,206,126
0.486034,1.0000000000287557e-06,60,126
0.486196,0.00016199999999999548,60,128
0.486198,2.000000000002e-06,206,126
0.48625,5.1999999999996493e-05,60,128
0.48625,0.0,60,128
0.486374,0.00012399999999995748,60,126
0.486519,0.00014500000000000624,60,128
0.486521,2.000000000002e-06,206,126
0.486579,5.8000000000002494e-05,60,126
0.486636,5.700000000002925e-05,60,128
0.486803,0.00016699999999997273,60,128
0.486804,1.0000000000287557e-06,206,126
0.486877,7.299999999998974e-05,60,128
0.486878,9.999999999732445e-07,60,128
0.486879,1.0000000000287557e-06,60,128
0.487092,0.00021300000000001873,206,126
0.487094,2.000000000002e-06,60,126
0.487095,9.999999999732445e-07,60,126
0.487096,9.999999999732445e-07,60,128
0.487206,0.00010999999999999899,60,128
0.487268,6.20000000000065e-05,206,126
0.487552,0.00028400000000000647,60,128
0.487728,0.00017600000000000948,60,128
0.48787,0.000142000000000031,60,128
0.487875,4.999999999977245e-06,60,128
0.48814,0.0002650000000000152,60,128
0.488141,9.999999999732445e-07,60,128
0.488474,0.0003330000000000277,60,126
0.48865,0.00017599999999995397,60,128
0.488747,9.700000000001374e-05,206,126
0.488842,9.500000000001174e-05,60,126
0.488843,1.0000000000287557e-06,60,128
0.489013,0.00016999999999994797,206,126
0.489014,1.0000000000287557e-06,60,126
0.489196,0.00018200000000001548,60,128
0.489433,0.00023699999999998722,60,128
0.489487,5.3999999999998494e-05,60,128
0.489709,0.00022199999999999998,60,128
0.490766,0.0010569999999999746,167,128
0.491024,0.000258000000000036,60,128
0.491214,0.00018999999999996797,167,48
0.492085,0.0008710000000000107,167,128
0.493623,0.0015379999999999838,67,64
0.493898,0.0002750000000000252,167,64
0.494522,0.0006240000000000134,60,51
0.494687,0.00016499999999997073,60,128
0.495741,0.0010539999999999994,167,128
0.497353,0.0016120000000000023,60,128
0.497614,0.0002610000000000112,74,64
0.498386,0.0007719999999999949,266,241
0.498387,1.0000000000287557e-06,167,51
0.498456,6.899999999998574e-05,78,253
0.498457,9.999999999732445e-07,66,51
0.499568,0.0011110000000000286,60,241
0.49981,0.00024199999999996447,78,52
0.499867,5.700000000002925e-05,78,51
0.499869,2.000000000002e-06,78,253
0.499874,4.999999999977245e-06,78,52
0.500303,0.0004290000000000682,60,241
0.50043,0.00012699999999998823,60,241
0.501114,0.0006839999999999069,167,128
0.501177,6.300000000003525e-05,67,51
0.505726,0.004549000000000025,167,52
0.506007,0.0002809999999999757,167,128
0.506009,2.0000000000575113e-06,66,242
0.50609,8.099999999999774e-05,91,128
0.506091,9.999999999177334e-07,91,128
0.506092,1.0000000000287557e-06,91,128
0.506315,0.00022299999999997322,60,128
0.506669,0.0003540000000000765,768,128
0.50684,0.00017099999999992122,279,128
0.507123,0.0002830000000000332,60,128
0.508394,0.0012710000000000221,60,45
0.508975,0.0005809999999999427,167,52
0.509316,0.0003410000000000357,91,50
0.509515,0.00019900000000006024,91,51
0.509648,0.00013299999999993872,91,51
0.510185,0.0005370000000000097,78,53
0.510389,0.00020399999999998197,78,53
0.51062,0.00023099999999998122,78,52
0.514506,0.003886000000000056,167,52
0.514606,9.999999999998899e-05,60,51
0.514945,0.0003389999999999782,66,64
0.51515,0.00020500000000001073,1514,128
0.515151,1.0000000000287557e-06,60,128
0.515569,0.00041800000000002946,167,128
0.516236,0.0006669999999999732,1168,64
0.517352,0.0011160000000000059,1168,64
0.517353,9.999999999177334e-07,1020,64
0.517861,0.000508000000000064,167,51
0.518631,0.0007699999999999374,167,52
0.519424,0.0007930000000000437,167,52
0.520816,0.0013919999999999488,240,51
0.521611,0.0007950000000001012,167,52
0.523715,0.0021039999999999948,187,51
0.525242,0.001526999999999945,60,128
0.525244,2.0000000000575113e-06,60,127
0.525902,0.0006579999999999364,167,128
0.526244,0.0003420000000000645,167,128
0.527023,0.0007789999999999742,1514,54
0.527719,0.0006960000000000299,1514,54
0.527891,0.00017199999999994997,60,128
0.527996,0.00010500000000002174,60,128
0.528466,0.00046999999999997044,1514,54
0.528649,0.00018300000000004424,187,51
0.529135,0.00048599999999998644,70,126
0.52949,0.0003549999999999942,1414,242
0.529546,5.599999999994498e-05,66,64
0.529667,0.00012100000000003774,1414,242
0.529718,5.100000000002325e-05,66,64
0.529918,0.00019999999999997797,167,52
0.531571,0.0016530000000000156,74,50
0.531678,0.00010699999999996823,66,64
0.531759,8.099999999999774e-05,167,128
0.532368,0.0006089999999999707,472,64
0.532585,0.00021700000000002273,60,61
0.533306,0.0007209999999999717,167,128
0.534263,0.0009570000000000967,60,128
0.537221,0.002957999999999905,1168,64
0.537685,0.00046400000000001995,1168,64
0.537735,4.999999999999449e-05,1168,64
0.537735,0.0,253,64
0.539871,0.0021360000000000268,167,128
0.540783,0.0009120000000000239,67,51
0.542029,0.0012459999999999694,66,128
0.542085,5.6000000000056005e-05,66,128
0.542193,0.00010799999999999699,66,128
0.542885,0.0006919999999999149,261,241
0.543088,0.00020300000000006424,103,64
0.543431,0.0003429999999999822,1434,128
0.543515,8.399999999997299e-05,103,64
0.543516,1.0000000000287557e-06,1082,128
0.543516,0.0,103,64
0.545016,0.0014999999999999458,154,128
0.545073,5.700000000008476e-05,154,127
0.546147,0.0010740000000000194,167,128
0.546893,0.0007459999999999134,66,128
0.546895,2.0000000000575113e-06,66,128
0.547028,0.00013299999999993872,66,128
0.547156,0.000128000000000017,66,128
0.547262,0.0001060000000000505,66,128
0.547701,0.0004389999999999672,187,128
0.548172,0.0004709999999999992,60,242
0.549147,0.0009750000000000592,66,128
0.549266,0.00011899999999998023,889,128
0.549267,9.999999999177334e-07,91,128
0.550685,0.0014180000000000303,60,118
0.550946,0.00026100000000006673,91,50
0.552459,0.0015129999999999866,167,46
0.555635,0.0031759999999999566,167,48
0.555637,2.0000000000575113e-06,66,128
0.555735,9.799999999993148e-05,66,127
0.556616,0.0008810000000000207,60,128
0.556617,1.0000000000287557e-06,411,244
0.556618,9.999999999177334e-07,60,127
0.557015,0.0003970000000000917,265,128
0.557086,7.099999999993223e-05,265,127
0.557206,0.00012000000000000899,167,128
0.557414,0.00020799999999998597,66,64
0.557606,0.000192000000000081,91,51
0.557812,0.00020599999999992846,91,51
0.558326,0.0005140000000000144,60,128
0.55895,0.0006239999999999579,1414,242
0.559091,0.00014100000000005775,1414,242
0.55919,9.899999999996023e-05,67,64
0.559192,2.0000000000575113e-06,1414,242
0.559192,0.0,66,54
0.559842,0.0006499999999999284,60,128
0.560283,0.0004410000000000247,60,128
0.560348,6.499999999998174e-05,60,128
0.560406,5.8000000000002494e-05,167,52
0.561073,0.0006670000000000842,217,51
0.56181,0.0007369999999999877,60,128
0.562398,0.0005879999999999219,1342,64
0.563041,0.0006430000000000602,167,51
0.5631,5.900000000003125e-05,60,128
0.563102,1.999999999946489e-06,60,127
0.564945,0.001843000000000039,66,54
0.565215,0.00026999999999999247,60,128
0.565737,0.0005220000000000224,465,128
0.566049,0.00031199999999997896,143,242
0.567271,0.0012219999999999454,1514,54
0.567271,0.0,287,128
0.567488,0.00021700000000002273,60,128
0.567489,1.0000000000287557e-06,1514,54
0.567555,6.60000000000105e-05,685,54
0.567786,0.00023099999999998122,60,128
0.568152,0.00036599999999997745,78,49
0.568253,0.00010100000000001774,78,49
0.570212,0.001959000000000044,66,49
0.570476,0.00026399999999993096,60,128
0.571074,0.0005979999999999874,258,128
0.571236,0.00016199999999999548,66,49
0.571438,0.00020200000000003548,66,49
0.571544,0.0001060000000000505,66,49
0.571679,0.00013499999999999623,66,49
0.571794,0.00011499999999997623,60,51
0.572109,0.0003149999999999542,60,128
0.57211,1.0000000000287557e-06,60,128
0.572112,1.999999999946489e-06,60,128
0.572113,1.0000000000287557e-06,60,128
0.572463,0.0003500000000000725,630,48
0.572567,0.00010399999999999299,60,64
0.572568,9.999999999177334e-07,60,128
0.572663,9.500000000006725e-05,258,128
0.572944,0.0002809999999999757,1514,50
0.572945,1.0000000000287557e-06,258,128
0.573056,0.00011099999999997223,66,64
0.57326,0.00020399999999998197,258,128
0.573542,0.00028200000000000447,258,128
0.574068,0.0005260000000000264,1514,50
0.574163,9.499999999995623e-05,66,64
0.574213,4.999999999999449e-05,1514,50
0.574273,6.0000000000060005e-05,66,64
0.575003,0.0007300000000000084,167,46
0.575991,0.0009879999999999889,1514,50
0.576106,0.00011499999999997623,66,64
0.577167,0.0010609999999999786,167,128
0.577692,0.0005249999999999977,73,112
0.578803,0.0011109999999999731,167,52
0.579121,0.00031800000000004047,91,128
0.580363,0.0012419999999999654,72,64
0.580438,7.500000000004725e-05,82,242
0.580492,5.3999999999998494e-05,66,64
0.580711,0.00021899999999996922,81,51
0.580846,0.00013499999999999623,60,126
0.580944,9.80000000000425e-05,60,128
0.580945,1.0000000000287557e-06,60,126
0.580947,1.999999999946489e-06,60,127
0.581015,6.799999999995698e-05,60,128
0.581017,2.0000000000575113e-06,60,127
0.581111,9.40000000000385e-05,60,128
0.581112,9.999999999177334e-07,60,127
0.581845,0.0007329999999999837,60,126
0.581949,0.00010400000000010401,60,126
0.582046,9.699999999990272e-05,60,126
0.582364,0.00031800000000004047,446,64
0.582757,0.0003929999999999767,1148,64
0.582951,0.00019400000000002748,60,126
0.583051,9.999999999998899e-05,60,126
0.583185,0.00013399999999996748,60,126
0.583292,0.00010700000000007925,60,126
0.583392,9.999999999998899e-05,60,126
0.58361,0.00021799999999994046,103,50
0.583748,0.0001380000000000825,103,52
0.583883,0.00013499999999999623,103,50
0.584325,0.00044199999999994244,60,54
0.584464,0.00013900000000000023,66,64
0.584739,0.0002750000000000252,66,128
0.584804,6.499999999998174e-05,66,127
0.585017,0.00021300000000001873,218,54
0.585672,0.0006549999999999612,60,128
0.585674,2.0000000000575113e-06,66,64
0.585675,9.999999999177334e-07,60,127
0.585995,0.000320000000000098,66,45
0.586053,5.8000000000002494e-05,66,64
0.58611,5.699999999997374e-05,60,45
0.586223,0.00011300000000002974,91,45
0.587049,0.0008259999999999934,187,51
0.587268,0.00021899999999996922,60,128
0.5889,0.0016319999999999668,60,126
0.588997,9.700000000001374e-05,60,126
0.589089,9.199999999998099e-05,60,126
0.589181,9.199999999998099e-05,60,126
0.589272,9.100000000006325e-05,60,126
0.589569,0.0002969999999999917,187,51
0.589763,0.00019400000000002748,60,128
0.590439,0.0006760000000000099,273,128
0.590752,0.0003130000000000077,167,128
0.591166,0.00041399999999991444,167,48
0.591576,0.00041000000000002146,167,64
0.592073,0.0004969999999999697,167,128
0.592611,0.0005380000000000384,60,126
0.592717,0.0001060000000000505,60,126
0.592817,9.999999999998899e-05,60,126
0.592907,8.999999999992347e-05,60,126
0.593001,9.40000000000385e-05,60,126
0.593093,9.199999999998099e-05,60,126
0.593181,8.799999999997699e-05,60,126
0.593271,9.00000000000345e-05,60,126
0.593363,9.199999999998099e-05,60,126
0.594318,0.0009550000000000392,60,242
0.594533,0.00021499999999996522,60,49
0.594965,0.00043199999999998795,815,242
0.595148,0.00018300000000004424,265,128
0.595212,6.399999999995298e-05,1514,49
0.595311,9.900000000007125e-05,60,128
0.59536,4.899999999996574e-05,1514,49
0.59536,0.0,265,127
0.595475,0.00011499999999997623,1230,49
0.595597,0.0001220000000000665,1514,49
0.595778,0.00018099999999998673,167,128
0.596552,0.0007739999999999414,60,128
0.597626,0.0010740000000000194,60,128
0.598092,0.00046599999999996644,66,128
0.598166,7.40000000000185e-05,66,127
0.598251,8.500000000000174e-05,60,49
0.598862,0.0006110000000000282,60,126
0.598919,5.699999999997374e-05,167,51
0.59892,1.0000000000287557e-06,60,49
0.59901,9.00000000000345e-05,60,128
0.599011,9.999999999177334e-07,60,127
0.599123,0.00011200000000000099,138,128
0.599179,5.6000000000056005e-05,138,127
0.599325,0.00014599999999997948,1514,49
0.599481,0.000156000000000045,265,128
0.599553,7.199999999996098e-05,265,127
0.600244,0.0006909999999999972,1514,49
0.600344,9.999999999998899e-05,1230,49
0.600468,0.000124000000000013,1514,49
0.600475,6.999999999979245e-06,60,49
0.600819,0.00034400000000001096,60,128
0.600868,4.899999999996574e-05,1514,49
0.601068,0.000200000000000089,1514,49
0.601068,0.0,301,51
0.60118,0.00011200000000000099,167,128
0.601181,9.999999999177334e-07,1230,49
0.601182,1.0000000000287557e-06,60,128
0.601183,1.0000000000287557e-06,60,49
0.601184,1.0000000000287557e-06,60,128
0.601248,6.399999999995298e-05,60,128
0.60125,1.999999999946489e-06,60,127
0.601251,1.0000000000287557e-06,60,127
0.601251,0.0,60,127
0.60154,0.0002889999999999837,60,128
0.601541,1.0000000000287557e-06,60,127
0.601601,6.0000000000060005e-05,60,128
0.601841,0.00023999999999990695,166,128
0.6019,5.900000000003125e-05,166,127
0.602299,0.0003990000000000382,1514,49
0.6024,0.00010100000000001774,1168,64
0.602522,0.00012199999999995548,1514,49
0.602667,0.00014499999999995072,1514,49
0.602776,0.00010900000000002574,1230,49
0.602825,4.900000000007676e-05,1168,64
0.602825,0.0,1168,64
0.602826,9.999999999177334e-07,377,64
0.603042,0.00021599999999999397,1514,49
0.603044,2.0000000000575113e-06,60,128
0.603271,0.00022699999999997722,1514,49
0.603459,0.00018799999999996597,386,128
0.603459,0.0,1514,49
0.603576,0.00011700000000003374,1230,49
0.603578,1.999999999946489e-06,386,127
0.603784,0.00020600000000003948,1514,49
0.603911,0.00012699999999998823,60,128
0.604157,0.0002460000000000795,243,242
0.604244,8.699999999994823e-05,60,49
0.604605,0.0003609999999999447,117,45
0.604734,0.00012900000000004574,60,128
0.604735,1.0000000000287557e-06,60,128
0.605026,0.0002909999999999302,60,64
0.605165,0.00013900000000000023,376,45
0.60536,0.00019500000000005624,210,128
0.605482,0.00012199999999995548,1345,50
0.605482,0.0,167,52
0.605484,2.0000000000575113e-06,210,127
0.6056,0.00011600000000000499,364,128
0.605928,0.00032799999999999496,66,64
0.605996,6.799999999995698e-05,60,128
0.605998,2.0000000000575113e-06,167,128
0.605999,9.999999999177334e-07,60,127
0.606161,0.00016199999999999548,139,244
0.606789,0.0006280000000000729,187,128
0.607028,0.00023899999999998922,150,128
0.607084,5.599999999994498e-05,150,127
0.607421,0.0003370000000000317,66,128
0.607486,6.499999999998174e-05,66,127
0.607645,0.00015900000000002024,267,128
0.608339,0.0006939999999999724,60,128
0.60834,1.0000000000287557e-06,60,127
0.608561,0.00022100000000002673,60,126
0.608736,0.00017500000000003624,265,128
0.608808,7.199999999996098e-05,265,127
0.609074,0.00026599999999998847,167,52
0.609333,0.0002590000000000092,1514,128
0.609334,1.0000000000287557e-06,60,61
0.609393,5.899999999992023e-05,746,128
0.60962,0.00022700000000008824,1514,127
0.609681,6.099999999997774e-05,746,127
0.610303,0.0006220000000000114,107,54
0.611511,0.0012079999999999869,60,128
0.611513,1.999999999946489e-06,60,127
0.611783,0.00026999999999999247,138,128
0.611838,5.500000000002725e-05,138,127
0.612487,0.0006490000000000107,67,64
0.61254,5.299999999996974e-05,60,128
0.612542,2.0000000000575113e-06,60,127
0.612614,7.199999999996098e-05,60,128
0.612616,2.0000000000575113e-06,60,127
0.614195,0.001578999999999997,60,128
0.614197,1.999999999946489e-06,60,127
0.614529,0.00033199999999999896,167,52
0.615559,0.0010299999999999754,167,128
0.616544,0.0009850000000000136,60,128
0.616546,2.0000000000575113e-06,60,127
0.616594,4.799999999993698e-05,60,128
0.616595,1.0000000000287557e-06,60,127
0.617781,0.0011860000000000204,167,51
0.618014,0.0002329999999999277,85,51
0.618353,0.00033900000000008923,85,64
0.618785,0.00043199999999998795,167,52
0.618878,9.300000000000974e-05,160,1
0.61953,0.0006519999999999859,167,52
0.620481,0.0009509999999999241,144,49
0.62099,0.0005090000000000927,75,51
0.621633,0.0006429999999999492,236,128
0.621859,0.0002260000000000595,167,52
0.624045,0.0021859999999999102,66,128
0.624113,6.8000000000068e-05,66,127
0.62499,0.0008770000000000167,60,128
0.624991,9.999999999177334e-07,60,127
0.625111,0.00012000000000000899,167,128
0.625354,0.00024299999999999322,265,128
0.625426,7.2000000000072e-05,265,127
0.62635,0.0009239999999999249,1414,242
0.627476,0.0011260000000000714,1414,242
0.62753,5.3999999999998494e-05,66,64
0.627708,0.00017800000000001148,1414,242
0.627859,0.0001509999999999012,1414,242
0.627913,5.4000000000109516e-05,66,64
0.62797,5.699999999997374e-05,1414,242
0.628105,0.00013499999999999623,1414,242
0.628106,1.0000000000287557e-06,144,49
0.628166,5.999999999994898e-05,66,64
0.628214,4.8000000000048004e-05,167,128
0.628393,0.00017899999999992922,60,128
0.629196,0.0008029999999999982,236,128
0.629646,0.00045000000000006146,1414,242
0.629944,0.00029799999999990945,1414,242
0.629998,5.3999999999998494e-05,66,64
0.630065,6.700000000003925e-05,1414,242
0.6302,0.00013499999999999623,1414,242
0.630257,5.699999999997374e-05,66,64
0.631004,0.0007470000000000532,1414,242
0.631005,1.0000000000287557e-06,167,52
0.631155,0.00014999999999998348,1414,242
0.631209,5.3999999999998494e-05,66,64
0.631263,5.3999999999998494e-05,1414,242
0.631402,0.00013900000000000023,1414,242
0.631458,5.599999999994498e-05,66,64
0.631611,0.00015300000000006975,167,128
0.632338,0.0007269999999999222,1414,242
0.632485,0.00014700000000000824,1414,242
0.632539,5.3999999999998494e-05,66,64
0.632592,5.300000000008076e-05,1414,242
0.632807,0.00021499999999996522,67,64
0.63281,2.9999999999752447e-06,83,127
0.632864,5.3999999999998494e-05,1414,242
0.632864,0.0,144,49
0.63288,1.6000000000016e-05,144,49
0.632881,1.0000000000287557e-06,66,64
0.632918,3.6999999999953737e-05,144,49
0.633024,0.0001060000000000505,167,128
0.633261,0.0002369999999999317,167,128
0.633262,1.0000000000287557e-06,1414,242
0.633719,0.0004570000000000407,60,128
0.633833,0.00011399999999994748,236,128
0.633986,0.00015300000000006975,138,128
0.633988,1.999999999946489e-06,138,128
0.634038,4.999999999999449e-05,138,127
0.634092,5.3999999999998494e-05,138,127
0.634223,0.00013099999999999223,1414,242
0.634277,5.3999999999998494e-05,66,64
0.634332,5.500000000002725e-05,1414,242
0.634386,5.3999999999998494e-05,138,128
0.634471,8.500000000000174e-05,1414,242
0.634471,0.0,138,127
0.634528,5.699999999997374e-05,66,64
0.634584,5.6000000000056005e-05,236,128
0.634586,1.999999999946489e-06,1414,242
0.634587,1.0000000000287557e-06,138,128
0.634644,5.699999999997374e-05,138,128
0.634646,2.0000000000575113e-06,138,127
0.634708,6.20000000000065e-05,138,127
0.634841,0.00013299999999993872,1414,242
0.634842,1.0000000000287557e-06,60,51
0.634843,1.0000000000287557e-06,60,126
0.634896,5.299999999996974e-05,66,64
0.634898,1.999999999946489e-06,138,128
0.634961,6.300000000003525e-05,138,127
0.635235,0.00027399999999999647,236,128
0.63568,0.0004450000000000287,167,128
0.635898,0.00021799999999994046,60,128
0.6359,2.0000000000575113e-06,60,128
0.635901,1.0000000000287557e-06,60,127
0.635963,6.199999999989547e-05,60,127
0.636402,0.0004390000000000782,60,128
0.636404,1.999999999946489e-06,60,127
0.636538,0.0001340000000000785,60,128
0.63654,1.999999999946489e-06,60,127
0.636708,0.000168000000000057,60,128
0.63671,1.999999999946489e-06,60,127
0.636978,0.000268000000000046,66,128
0.637043,6.499999999998174e-05,66,127
0.6371,5.699999999997374e-05,60,128
0.637102,1.999999999946489e-06,60,127
0.637183,8.100000000010876e-05,66,242
0.637425,0.00024199999999996447,138,128
0.637481,5.599999999994498e-05,138,127
0.637562,8.099999999999774e-05,66,242
0.637681,0.00011900000000009126,66,242
0.637763,8.199999999991547e-05,60,242
0.637887,0.000124000000000013,60,128
0.637889,2.0000000000575113e-06,60,128
0.63789,9.999999999177334e-07,60,128
0.637944,5.3999999999998494e-05,66,50
0.637945,1.0000000000287557e-06,60,127
0.638578,0.0006329999999999947,278,128
0.638578,0.0,60,128
0.639011,0.0004330000000000167,278,128
0.639394,0.0003830000000000222,278,128
0.639815,0.0004210000000000047,167,128
0.640205,0.00039000000000000146,1414,128
0.640288,8.299999999994423e-05,1048,128
0.640406,0.0001180000000000625,1414,128
0.640521,0.00011499999999997623,1414,128
0.640636,0.00011499999999997623,1414,128
0.640637,1.0000000000287557e-06,138,128
0.640642,5.000000000032756e-06,283,128
0.640768,0.00012599999999995948,399,51
0.640769,1.0000000000287557e-06,138,128
0.64077,9.999999999177334e-07,138,127
0.640844,7.40000000000185e-05,138,127
0.64122,0.00037600000000004297,138,128
0.641275,5.500000000002725e-05,138,127
0.641327,5.199999999994098e-05,1414,128
0.641404,7.699999999999374e-05,1048,128
0.641457,5.300000000008076e-05,138,128
0.641508,5.099999999991223e-05,138,128
0.64151,2.0000000000575113e-06,1414,128
0.641586,7.599999999996498e-05,138,127
0.641588,2.0000000000575113e-06,138,127
0.641643,5.499999999991623e-05,1414,128
0.641753,0.0001100000000000545,1414,128
0.641753,0.0,283,128
0.642029,0.00027599999999994296,138,128
0.642084,5.500000000002725e-05,138,127
0.64255,0.00046599999999996644,1414,128
0.642633,8.300000000005525e-05,1065,128
0.64275,0.00011700000000003374,1414,128
0.642865,0.00011499999999997623,1414,128
0.64298,0.00011499999999997623,1414,128
0.642981,1.0000000000287557e-06,283,128
0.643648,0.0006669999999999732,1414,128
0.643648,0.0,187,51
0.643729,8.099999999999774e-05,1046,128
0.643848,0.00011899999999998023,1414,128
0.643963,0.00011499999999997623,1414,128
0.644078,0.00011500000000008725,1414,128
0.644079,9.999999999177334e-07,283,128
0.645795,0.0017160000000000508,1414,128
0.645888,9.300000000000974e-05,1180,128
0.646003,0.00011499999999997623,1414,128
0.646106,0.00010299999999996423,167,128
0.646108,2.0000000000575113e-06,1414,128
0.646235,0.00012699999999998823,1414,128
0.646235,0.0,283,128
0.646758,0.0005230000000000512,187,51
0.647124,0.00036599999999997745,1414,128
0.647206,8.199999999991547e-05,1055,128
0.647324,0.0001180000000000625,1414,128
0.64744,0.00011600000000000499,1414,128
0.647555,0.00011499999999997623,1414,128
0.647555,0.0,283,128
0.648244,0.0006890000000000507,265,128
0.648314,6.999999999990347e-05,265,127
0.648617,0.0003030000000000532,60,244
0.648619,1.999999999946489e-06,890,128
0.650295,0.0016760000000000108,304,49
0.650879,0.0005840000000000289,235,244
0.650979,9.999999999998899e-05,139,240
0.650981,2.0000000000575113e-06,60,128
0.651133,0.00015199999999992997,97,242
0.651451,0.00031800000000004047,777,48
0.651574,0.00012299999999998423,60,64
0.652459,0.0008850000000000247,167,46
0.654294,0.001835000000000031,74,64
0.65468,0.00038599999999999746,72,64
0.654738,5.8000000000002494e-05,91,128
0.65482,8.199999999991547e-05,91,128
0.65487,4.999999999999449e-05,1414,128
0.65487,0.0,91,128
0.654872,2.0000000000575113e-06,521,128
0.654931,5.900000000003125e-05,91,128
0.655012,8.099999999999774e-05,1414,128
0.655012,0.0,167,48
0.655465,0.0004529999999999257,66,128
0.655528,6.300000000003525e-05,66,127
0.656485,0.0009569999999999856,283,128
0.65714,0.0006549999999999612,60,128
0.657142,2.0000000000575113e-06,167,128
0.657144,1.999999999946489e-06,60,127
0.659716,0.0025720000000000187,304,49
0.659943,0.00022699999999997722,60,128
0.660361,0.00041800000000002946,167,52
0.660992,0.0006310000000000482,67,51
0.661317,0.0003250000000000197,60,126
0.661613,0.00029599999999996296,60,255
0.66182,0.00020699999999995722,60,128
0.661996,0.000176000000000065,60,128
0.661997,9.999999999177334e-07,60,127
0.661999,2.0000000000575113e-06,60,128
0.662045,4.599999999999049e-05,60,127
0.662564,0.0005190000000000472,60,128
0.662816,0.00025199999999991896,342,128
0.662885,6.899999999998574e-05,167,51
0.662958,7.300000000010076e-05,342,128
0.663464,0.0005060000000000064,60,128
0.663639,0.00017499999999992522,60,128
0.663641,2.0000000000575113e-06,304,49
0.663699,5.8000000000002494e-05,299,128
0.663752,5.299999999996974e-05,60,128
0.664398,0.0006460000000000354,114,128
0.664467,6.899999999998574e-05,114,127
0.664687,0.00021999999999999797,304,49
0.664876,0.00018899999999999473,304,49
0.66655,0.0016739999999999533,60,128
0.666551,1.0000000000287557e-06,60,128
0.666553,1.999999999946489e-06,60,127
0.666599,4.6000000000101515e-05,60,127
0.667092,0.0004929999999999657,64,128
0.667796,0.0007039999999999269,265,128
0.667869,7.300000000010076e-05,265,127
0.668869,0.0010000000000000009,187,128
0.669098,0.0002289999999999237,60,128
0.669569,0.0004709999999999992,92,128
0.671255,0.0016860000000000763,66,45
0.671521,0.00026599999999998847,60,128
0.671523,1.999999999946489e-06,60,127
0.672312,0.0007890000000000397,60,128
0.672313,1.0000000000287557e-06,60,128
0.672314,9.999999999177334e-07,60,127
0.672362,4.8000000000048004e-05,60,127
0.672567,0.00020500000000001073,138,128
0.672624,5.699999999997374e-05,138,127
0.674591,0.001967000000000052,1414,242
0.675702,0.0011109999999999731,1414,242
0.675756,5.3999999999998494e-05,66,64
0.675907,0.00015100000000001224,1168,64
0.675908,9.999999999177334e-07,1414,242
0.67603,0.0001220000000000665,1414,242
0.676175,0.00014499999999995072,1414,242
0.676332,0.00015700000000007375,1414,242
0.676333,9.999999999177334e-07,1168,64
0.676378,4.500000000007276e-05,1168,64
0.676379,9.999999999177334e-07,105,64
0.676428,4.900000000007676e-05,66,64
0.676494,6.60000000000105e-05,1414,242
0.676607,0.00011299999999991872,167,46
0.677126,0.0005190000000000472,1414,242
0.677126,0.0,167,128
0.677181,5.500000000002725e-05,66,64
0.677304,0.00012299999999998423,1414,242
0.677474,0.00017000000000000348,1414,242
0.677526,5.199999999994098e-05,66,64
0.678971,0.0014450000000000296,138,128
0.679023,5.2000000000052005e-05,138,127
0.680292,0.0012689999999999646,1414,242
0.680548,0.000256000000000034,1414,242
0.680548,0.0,60,46
0.680603,5.499999999991623e-05,66,64
0.68074,0.00013700000000005375,60,128
0.681727,0.0009869999999999601,60,128
0.681728,1.0000000000287557e-06,60,127
0.681848,0.00012000000000000899,60,128
0.681898,4.999999999999449e-05,1414,242
0.681974,7.599999999996498e-05,66,128
0.682323,0.0003490000000000437,386,128
0.682324,1.0000000000287557e-06,167,52
0.682416,9.199999999998099e-05,386,127
0.682417,1.0000000000287557e-06,76,51
0.682869,0.00045199999999989693,1414,242
0.68292,5.100000000002325e-05,66,64
0.682997,7.699999999999374e-05,1414,242
0.683131,0.0001340000000000785,1414,242
0.683183,5.199999999994098e-05,66,64
0.683246,6.300000000003525e-05,1414,242
0.683473,0.00022699999999997722,1414,242
0.683524,5.100000000002325e-05,66,64
0.683601,7.699999999999374e-05,1414,242
0.683731,0.00012999999999996348,1414,242
0.683844,0.00011300000000002974,66,64
0.683845,1.0000000000287557e-06,1414,242
0.683976,0.00013099999999999223,1414,242
0.684029,5.299999999996974e-05,66,64
0.684085,5.6000000000056005e-05,1414,242
0.684194,0.00010899999999991472,210,128
0.684195,1.0000000000287557e-06,1414,242
0.684265,7.00000000000145e-05,66,64
0.684436,0.00017100000000003224,1414,242
0.684436,0.0,210,127
0.68458,0.00014399999999992197,1414,242
0.684632,5.2000000000052005e-05,66,64
0.684698,6.60000000000105e-05,1414,242
0.684827,0.00012899999999993472,1414,242
0.684879,5.2000000000052005e-05,66,64
0.684942,6.300000000003525e-05,1414,242
0.685066,0.00012399999999990197,1414,242
0.685118,5.2000000000052005e-05,66,64
0.685118,0.0,91,128
0.685176,5.8000000000002494e-05,1414,242
0.685311,0.00013499999999999623,1414,242
0.685576,0.0002649999999999597,1414,242
0.685653,7.699999999999374e-05,66,64
0.685704,5.100000000002325e-05,1414,242
0.685843,0.00013900000000000023,1414,242
0.685898,5.500000000002725e-05,66,64
0.685947,4.899999999996574e-05,1414,242
0.686076,0.00012900000000004574,1414,242
0.68613,5.3999999999998494e-05,66,64
